4.51954911480257,9.46771157645587
4.52317023082138,9.46771157645587
4.52691995420269,9.46771157645587
4.53326486314339,9.48575366479825
4.53627766660856,9.48575366479825
4.53679283931258,9.48575366479825
4.53479063922551,9.48675090866784
4.53220909437692,9.48675090866784
4.53639122019311,9.48675090866784
4.53261992305209,9.4926769326032
4.53274679413189,9.4926769326032
4.52978693947913,9.4926769326032
4.52401869717721,9.48942945521969
4.51722710236733,9.48942945521969
4.5147716244147,9.48942945521969
4.51165040246739,9.49562412074752
4.5057199479573,9.49562412074752
4.50016738412084,9.49562412074752
4.4939905498199,9.49161259516663
4.49293945770561,9.49161259516663
4.48780681226132,9.49161259516663
4.48454373665983,9.49438190068296
4.47853836505438,9.49438190068296
4.478355613508,9.49438190068296
4.48492838003193,9.50263006303116
4.48494755192999,9.50263006303116
4.49270001205472,9.50263006303116
4.49751036227968,9.50876622279462
4.50161803425417,9.50876622279462
4.50984580608295,9.50876622279462
4.50949704031963,9.5127933899007
4.50849407372263,9.5127933899007
4.50968409071155,9.5127933899007
4.50677314673164,9.51409909476756
4.5123594798952,9.51409909476756
4.50686693140101,9.51409909476756
4.51508353974699,9.5192530223055
4.51627339636093,9.5192530223055
4.51328513373169,9.5192530223055
4.50694857206958,9.52814713021653
4.50663410856654,9.52814713021653
4.50796741636496,9.52814713021653
4.51308559836338,9.54467869055579
4.51099026719807,9.54467869055579
4.51781875118536,9.54467869055579
4.51892796766553,9.55615306468873
4.52559112081576,9.55615306468873
4.52614754120679,9.55615306468873
4.52790353815899,9.56186588029973
4.53377299787556,9.56186588029973
4.5298031138082,9.56186588029973
4.53394804581283,9.56962310268135
4.54113287255828,9.56962310268135
4.53332718531033,9.56962310268135
4.54078738605868,9.5789915536283
4.54171481136881,9.5789915536283
4.54264882900626,9.5789915536283
4.55178206740871,9.5891599534648
4.55427575941062,9.5891599534648
4.56167065172213,9.5891599534648
4.56555995698336,9.60020752873593
4.57285358451155,9.60020752873593
4.57132897731932,9.60020752873593
4.5733058680866,9.60506177259115
4.57432121183257,9.60506177259115
4.57834354798437,9.60506177259115
4.57514902687608,9.6128872929818
4.57867835577599,9.6128872929818
4.55922048388399,9.6128872929818
4.57103929767195,9.61855050904261
4.5816313075904,9.61855050904261
4.5871161889465,9.61855050904261
4.58838306747171,9.63194703474014
4.58844306447188,9.63194703474014
4.59098505099601,9.63194703474014
4.59415170486549,9.63439986140538
4.59410822750581,9.63439986140538
4.59722873598194,9.63439986140538
4.59660662312755,9.63590329256726
4.6009764043663,9.63590329256726
4.59928590752863,9.63590329256726
4.598076082232,9.64430501599974
4.59751697473431,9.64430501599974
4.60769300101246,9.64430501599974
4.60376920507246,9.64723670300895
4.61323358919765,9.64723670300895
4.61537493991851,9.64723670300895
4.62251587591541,9.65360075470575
4.62315547665345,9.65360075470575
4.6234265203501,9.65360075470575
4.62223278833232,9.65960575512094
4.62461882907062,9.65960575512094
4.62695418240874,9.65960575512094
4.62386730046932,9.66568368704112
4.62958666289554,9.66568368704112
4.62949297410426,9.66568368704112
4.62805433502529,9.66160106974973
4.62436870928156,9.66160106974973
4.62094904249112,9.66160106974973
4.61422704851035,9.66730770931016
4.60823847397447,9.66730770931016
4.60602282239034,9.66730770931016
4.60128665483329,9.66202485053
4.58558055600637,9.66202485053
4.54164555069452,9.66202485053
4.55075201425302,9.63995205744575
4.53768011330458,9.63995205744575
4.50893457810727,9.63995205744575
4.48393996561178,9.62822635399101
4.47741522049528,9.62822635399101
4.46135177726686,9.62822635399101
4.45365635993756,9.6265325389092
4.4433980364043,9.6265325389092
4.44010802521754,9.6265325389092
4.45140226623218,9.63014530491167
